Search term,Campaign,Ad group,Match type,Added/Excluded,Clicks,Impr.,Cost,Conversions,RECOMMENDATION,NEG LEVEL,REASON
managua to costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive in costa rica adults only,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
cc beach front papagayo all inclusive,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive family vacation in costa rica,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica family tours,Search - Resor,Family Packages,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive in san jose costa rica,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
romantic costa rica vacation,Search - Resor,Honeymoon & Romance,Exact match,Added,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
qué hacer en costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
vacation package in costa rica,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,1,1,4.78,0.00,OK,,Appears relevant - luxury package buyer intent
round trip to costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica the westin reserva conchal,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica honeymoon all inclusive bungalow,Search - Resor,Honeymoon & Romance,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
the springs resort and spa costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
best all inclusive resort in guanacaste costa rica,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all exclusive trips to costa rica,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
inclusive costa rica vacation packages,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive costa rica caribbean side,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,1,2,2.97,1.00,OK,,Has converted - protected from negation
vacation to costa rica,Search - Resor,Trip & Vacation,Exact match,Added,0,3,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
tours costa rica san jose,Search - Resor,Travel Agent & Agency,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
time share costa rica,Search - Resor,Trip & Vacation,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
round trip costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,1,1,1.68,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica retreats,Search - Resor,Trip & Vacation,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica beach and jungle vacation packages,Search - Resor,Trip & Vacation,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
vacations in costa rica,Search - Resor,Vacation Packages,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive trips to costa rica 2026,Search - Resor,All-Inclusive & Custom,Phrase match,None,0,1,0.00,0.00,OK,,Has converted - protected from negation
paradisus playa conchal,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
zoos in costa rica,Search - Resor,Trip & Vacation,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
san jose in costa rica,Search - Resor,Trip & Vacation,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
5 days in costa rica with family,Search - Resor,Family Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica tur,Search - Resor,Travel Packages,Exact match (close variant),None,2,2,5.21,0.00,OK,,Appears relevant - luxury package buyer intent
kosher costa rica tours,Search - Resor,Travel Agent & Agency,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica all inclusive beach resort,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,1,1,4.21,0.00,OK,,Appears relevant - luxury package buyer intent
smf to costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica with children,Search - Resor,Family Packages,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive vacations adults only costa rica,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
vacation in costa rica all inclusive,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica winter,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
westin reserva conchal guanacaste costa rica,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica family vacation all inclusive,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
achioté villa costa rica,Search - Resor,Luxury Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica vacation packages 2026,Search - Resor,Vacation Packages,Exact match,Added,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica travel costco,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
barcelo tambor costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
hot air balloon costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica packages costco,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
best vacation packages costa rica,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
travel to costa rica in june,Search - Resor,Trip & Vacation,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica vacations packages,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
san francisco to costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica resort vacation packages,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,3,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
best costa rica travel agency,Search - Resor,Vacation Packages,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
rich coast vacations,Search - Resor,Trip & Vacation,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica all inclusive tours,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,1,2,5.35,0.00,OK,,Appears relevant - luxury package buyer intent
best way to get around in costa rica,Search - Resor,Travel Agent & Agency,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
nammbú beachfront bungalows,Search - Resor,Trip & Vacation,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive vacation to costa rica,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
honeymoon in costa rica,Search - Resor,Honeymoon & Romance,Exact match,Added,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
san jose to la fortuna costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costco costa rica packages,Search - Resor,Travel Packages,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica trip planning,Search - Resor,Travel Packages,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica vacations,Search - Resor,Trip planner,Exact match (close variant),None,0,8,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive costa rica vacations,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,1,4,2.53,0.00,OK,,Appears relevant - luxury package buyer intent
private tours costa rica,Search - Resor,Trip & Vacation,Phrase match (close variant),None,1,1,1.43,0.00,OK,,Appears relevant - luxury package buyer intent
the westin reserva conchal an all inclusive golf resort & spa,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica private drivers,Search - Resor,Travel Packages,Phrase match (close variant),None,0,3,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
best way to get to costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
코스타리카 여행 패키지,Search - Resor,Travel Packages,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica tours,Search - Resor,Travel Packages,Exact match (close variant),None,1,1,1.56,0.00,OK,,Appears relevant - luxury package buyer intent
nosara costa rica surf camp,Search - Resor,Trip & Vacation,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
sfo to san jose costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive family vacation in costa rica,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica wedding venues all inclusive,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
arenal rides costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica december,Search - Resor,Trip & Vacation,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive costa rica vacations,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,5,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica utazás,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
arenal to manuel antonio drive,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica trips,Search - Resor,Travel Packages,Exact match,Added,2,12,4.84,0.00,OK,,Appears relevant - luxury package buyer intent
national geographic costa rica,Search - Resor,Travel Agent & Agency,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
tulemar resort costa rica,Search - Resor,Trip & Vacation,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
places to travel in costa rica,Search - Resor,Travel Packages,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
7 day costa rica tour,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
tamarindo costa rica villa rentals,Search - Resor,Trip & Vacation,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive packages costa rica,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica all exclusive,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
best place to stay in costa rica for beach and adventure,Search - Resor,Travel Agent & Agency,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
hilton guanacaste costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive vacation packages in costa rica,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
best costa rica vacation packages,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,1,2,8.16,0.00,OK,,Appears relevant - luxury package buyer intent
tropical tours shuttles costa rica,Search - Resor,Travel Agent & Agency,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
tamarindo vacation,Search - Resor,Trip & Vacation,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive resort in costa rica,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,10,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
rio celeste,Search - Resor,Travel Packages,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
plan a trip to costa rica,Search - Resor,Trip planner,Exact match (close variant),None,1,1,2.71,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica parque nacional manuel antonio,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica all inclusive,Search - Resor,Vacation Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Has converted - protected from negation
all inclusive costa rica family friendly,Search - Resor,Family Packages,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive resort costa rica,Search - Resor,Vacation Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica tour packages,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
packages to costa rica,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
arenal to monteverde costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
busses in costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
couples trip to costa rica,Search - Resor,Honeymoon & Romance,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica tour company,Search - Resor,Travel Agent & Agency,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica for kids,Search - Resor,Family Packages,Exact match (close variant),None,0,5,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
arenal volcano tours,Search - Resor,Travel Agent & Agency,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
vacations to costa rica all inclusive,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
ritz carlton costa rica,Search - Resor,Luxury Packages,Phrase match (close variant),None,0,4,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
dreams la mareas costa rica,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
shuttles in costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica visa,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
custom costa rica vacation packages,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica traveling,Search - Resor,Travel Packages,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
travel to costa rica,Search - Resor,Trip & Vacation,Exact match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
resort costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
jurassic canyon costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
andaz in costa rica,Search - Resor,Luxury Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica packages,Search - Resor,Vacation Packages,Exact match,Added,0,10,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
packages to costa rica,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
sjo to arenal volcano,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
tripmasters costa rica vacation packages,Search - Resor,Vacation Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
massage costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive costa rica vacation,Search - Resor,All-Inclusive & Custom,Exact match,Added,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
zip line costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica tours,Search - Resor,Vacation Packages,Exact match (close variant),None,1,4,1.66,0.00,OK,,Appears relevant - luxury package buyer intent
groupon to costa rica,Search - Resor,Vacation Packages,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
what to visit in costa rica,Search - Resor,Trip & Vacation,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
package to costa rica,Search - Resor,Vacation Packages,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
azura beach resort costa rica,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
bucket list costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
westin conchal costa rica,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
tour of costa rica,Search - Resor,Trip & Vacation,Exact match (close variant),None,1,1,1.14,0.00,OK,,Appears relevant - luxury package buyer intent
plan costa rica trip,Search - Resor,Trip planner,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
popular places in costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica all inclusive adults only,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,2,10,9.08,0.00,OK,,Appears relevant - luxury package buyer intent
vacation packages to costa rica,Search - Resor,Vacation Packages,Exact match,Added,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica dream vacations,Search - Resor,Vacation Packages,Phrase match (close variant),None,1,1,7.59,1.00,OK,,Has converted - protected from negation
best snorkeling in costa rica pacific coast,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
places to stay in costa rica,Search - Resor,Trip & Vacation,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica 6 days,Search - Resor,Travel Agent & Agency,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
travel to costa rica,Search - Resor,Travel Packages,Exact match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive guanacaste costa rica,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
surf camp in costa rica,Search - Resor,Trip & Vacation,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
trips to costa rica all inclusive,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive vacation to costa rica,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
waterfall in costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
clubs in costa rica,Search - Resor,Trip & Vacation,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
mco to lir costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica wedding packages all inclusive,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
la fortuna all inclusive,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive resort costa rica family friendly,Search - Resor,Family Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
5 star resort costa rica all inclusive,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive costa rica caribbean side,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Has converted - protected from negation
all inclusive trips to costa rica,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,1,1,7.24,0.00,OK,,Appears relevant - luxury package buyer intent
pura vida rides costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
vamos a turistear costa rica ofertas,Search - Resor,Travel Packages,Phrase match (close variant),None,1,1,1.51,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica san jose to santa teresa,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
romantic getaways in costa rica,Search - Resor,Honeymoon & Romance,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive costa rica,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,1,39,2.11,0.00,OK,,Has converted - protected from negation
costa rica motorcycle adventure,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
trip packages to costa rica,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica overwater bungalows,Search - Resor,Travel Agent & Agency,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica westin reserva conchal,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
manuel antonio private tour,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
papagayo costa rica all inclusive,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica tour packages,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
san jose costa rica top attractions,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
best parts of costa rica to visit,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
san jose to drake bay costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive costa rica vacation packages,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica resort kids,Search - Resor,Family Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica best place to stay,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive trips to costa rica 2026,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,1,2,5.03,0.49,OK,,Has converted - protected from negation
costa rica weddings all inclusive packages,Search - Resor,All-Inclusive & Custom,Phrase match,None,1,1,1.65,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica experiences,Search - Resor,Trip & Vacation,Phrase match (close variant),None,1,1,3.70,0.00,OK,,Appears relevant - luxury package buyer intent
excursión a costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,1,1,1.11,0.00,OK,,Appears relevant - luxury package buyer intent
arenal springs resort,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica volcano tours,Search - Resor,Travel Agent & Agency,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
silent retreat costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
sjc to costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica vacations,Search - Resor,Vacation Packages,Exact match (close variant),None,0,3,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
guti tours costa rica,Search - Resor,Travel Agent & Agency,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
snorkeling in costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
the springs resort & spa at arenal la fortuna costa rica,Search - Resor,Luxury Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
los mejores tours en costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
weddings in costa rica all inclusive,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,2,1,5.84,0.00,OK,,Appears relevant - luxury package buyer intent
cr wild,Search - Resor,Travel Agent & Agency,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
ziplining in costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
guanacaste costa rica tours,Search - Resor,Travel Agent & Agency,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
best resort in costa rica all inclusive,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
mco to lir costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
margaritaville costa rica all inclusive,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
best place costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
peninsula papagayo costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
